index,molecule_chembl_id,canonical_smiles,standard_value
2486,CHEMBL45843,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3Cl)o2)c(Cl)c1,1030.0
2487,CHEMBL1230468,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,130.0
2488,CHEMBL413331,N=C(N)Nc1ccc(-c2ccc(-c3ccc(N=C(N)N)c(Cl)c3)o2)cc1Cl,600.0
2489,CHEMBL3637893,Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,32000.0
2490,CHEMBL3637894,O=C(CN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,5310.0
2491,CHEMBL1836611,CC1=Nc2ccc(Cl)cc2C(O)(c2ccc(C)cc2)N1CCN1CCCCC1,980.0
2492,CHEMBL3637895,CN1CCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ncc(Cl)cn5)ccnc4c3)cc2)CC1,3780.0
2493,CHEMBL2171461,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1OCc1ccccn1,16240.0
2494,CHEMBL227667,c1cc(C2=NCCN2)cc(-c2cc(-c3ccc(C4=NCCN4)cc3)no2)c1,5630.0
2495,CHEMBL520654,COc1cc(C2=NCCN2)cc2cc(-c3ccc(C4=NCCN4)cc3)oc12,14490.0
2496,CHEMBL3637896,NCCN(C(=O)c1ccc(Cl)cc1Cl)c1ccc(OCc2ccc(Cl)cc2)cc1,130.0
2497,CHEMBL1197424,COc1cc(C2=NCCN2)ccc1-c1cn(-c2cccc(C3=NCCN3)c2)nn1,32000.0
2498,CHEMBL1836562,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)CN(C)C,3780.0
2499,CHEMBL3637897,CO[C@@H]1CN(c2ccc(C#CC3(O)CN4CCC3CC4)c(Cc3ccccc3)n2)C[C@H]1O,16120.0
2500,CHEMBL393580,CCCCN(CCCC)c1c(C#N)cc(S(=O)(=O)Nc2ccccc2)cc1C#N,260.0
2501,CHEMBL1198787,COc1cc(C2=NCCN2)ccc1-n1cc(-c2cccc(C3=NCCN3)c2)nn1,32000.0
2502,CHEMBL227240,N=C(N)c1ccc(-c2cc(-c3ccccc3)on2)cc1,4060.0
2503,CHEMBL1197423,COc1ccc(C2=NCCN2)cc1-c1cn(-c2cccc(C3=NCCN3)c2)nn1,32000.0
2504,CHEMBL3637898,CCc1ccccc1-n1c(C)cn2c3c(=O)n(C(C(=O)OC)C(C)C)c(=O)n(C)c3nc12,130.0
2505,CHEMBL3637899,CO/N=C(\C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1,33620.0
2506,CHEMBL3431084,Cc1nn2c(=O)c3c([nH]c2c1-c1ccc(Cl)cc1)CCCC3,490.0
2507,CHEMBL1308225,Cc1nn2c(O)c3c(nc2c1-c1ccc(F)cc1)CCCC3,1940.0
2508,CHEMBL3431099,Cc1noc(C)c1COc1cccc(C(=O)N=c2[nH]cccc2C)c1,2070.0
2509,CHEMBL3431294,O=C(NCCc1ccn(-c2ccccc2)n1)C1CCCCC1,150.0
2510,CHEMBL3431272,O=C(NCc1nnc2n1CCCCC2)c1ccc(-c2ccc(F)cc2)o1,100.0
2511,CHEMBL3431330,CC1CCCCN1C(=O)NCCc1coc(-c2ccc(F)cc2)n1,130.0
2512,CHEMBL3431007,CS(=O)(=O)c1ccccc1C(=O)N(Cc1ccccc1)c1ccccc1,560.0
2513,CHEMBL2229099,CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,32950.0
2514,CHEMBL1566634,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,32940.0
2515,CHEMBL466426,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,32450.0
2516,CHEMBL1872842,O=C(NCCc1csc(-c2ccccc2)n1)c1ccccc1,150.0
2517,CHEMBL1094051,N#CCN(CCCCN1CCN(c2ccc(F)cc2)CC1)C(=O)OCc1ccccc1,24920.0
2518,CHEMBL3115821,O=C(Nc1ccc(F)c(-c2nc3cc(-c4ccccc4)cnc3[nH]2)c1)N1CCCC1,130.0
2519,CHEMBL3431105,CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2cc(C)nn2-c2nc(C)c(C)c(=O)[nH]2)cc1,5300.0
2520,CHEMBL3546548,Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1,140.0
2521,CHEMBL3546405,COc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1,500.0
2522,CHEMBL3431191,CC(=O)Nc1ccc(-c2noc(CC3CCCN(Cc4cccc(F)c4C)C3)n2)cc1,32300.0
2523,CHEMBL3546668,Clc1ccc(CN2CCN(C3=NCCN3)CC2)cc1Cl,31600.0
2525,CHEMBL2171452,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1OCCCCOc1ccc(-c2nn[nH]n2)cc1,790.0
2526,CHEMBL1515447,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,4640.0
2527,CHEMBL3431223,CCOC(=O)c1noc(N)c1-c1ccccc1,1220.0
2528,CHEMBL3431063,CNC(=O)C1Cc2ccccc2N1C(=O)Cc1ccc(F)cc1,490.0
2529,CHEMBL3431166,CCC(=O)Nc1ccccc1C(=O)Nc1ccccn1,2460.0
2530,CHEMBL2441383,O=C(Nc1ccc2c(c1)B(O)OC2)c1ccccc1C(F)(F)F,150.0
2531,CHEMBL1197563,COc1ccc(C(=N)N)cc1-c1cn(-c2ccc(C(=N)N)cc2)nn1,250.0
2532,CHEMBL472881,Cc1nc(-c2ccccn2)nc(N(C)CCc2ccccc2)c1Cl,14890.0
2533,CHEMBL474899,Cc1nc(-c2ccccn2)nc(N2CCC(Cc3ccccc3)C2)c1Cl,6610.0
2534,CHEMBL519040,O=C(Nc1c(O)cccc1-c1nc2c(C(=O)O)cccc2o1)c1cc(-c2ccccc2)on1,32000.0
2535,CHEMBL1683021,Clc1ccc(Cl)c(CO[C@H]2CCCC[C@@H]2n2ccnc2)c1,32000.0
2536,CHEMBL241634,c1ccc(Oc2ccc(-c3cc(N4CCOCC4)[nH]n3)cc2)cc1,3450.0
2599,CHEMBL4070883,CC1(OCc2ccc(OC(F)(F)F)cc2)COc2nc([N+](=O)[O-])cn2C1,64000.0
2600,CHEMBL4091750,CC1(C)Oc2nc([N+](=O)[O-])cn2CC1OCc1ccc(OC(F)(F)F)cc1,34000.0
2601,CHEMBL4097042,CC1(C)Oc2nc([N+](=O)[O-])cn2CC1OCc1ccc(OCc2ccccc2)cc1,29000.0
2602,CHEMBL4067141,O=[N+]([O-])c1cn2c(n1)OCCC(OCc1ccc(OC(F)(F)F)cc1)C2,64000.0
2603,CHEMBL4088403,O=[N+]([O-])c1cn2c(n1)OCCC(OCc1ccc(OCc3ccccc3)cc1)C2,23000.0
2604,CHEMBL4084773,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OC(F)(F)F)cc1)CC2,64000.0
2605,CHEMBL4063124,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OCc3ccccc3)cc1)CC2,3200.0
2606,CHEMBL4074488,O=[N+]([O-])c1nc2n(n1)CC(Oc1ccc(OC(F)(F)F)cc1)CO2,64000.0
2607,CHEMBL4092525,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccccc1-c1ccc(OC(F)(F)F)cc1)C2,64000.0
2608,CHEMBL4071737,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1cccc(-c3ccc(OC(F)(F)F)cc3)c1)C2,22000.0
2609,CHEMBL4095902,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)cc1)C2,64000.0
2610,CHEMBL4061728,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ncc(C(F)(F)F)cc3Cl)cc1)C2,43000.0
2611,CHEMBL4087531,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1cccnc1-c1ccc(OC(F)(F)F)cc1)C2,64000.0
2612,CHEMBL4105398,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ncccc1-c1ccc(OC(F)(F)F)cc1)C2,64000.0
2613,CHEMBL4095234,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ncccc1-c1ccc(OC(F)(F)F)cc1)C2,18000.0
2614,CHEMBL4067816,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1cccc(-c3ccc(OC(F)(F)F)cc3)n1)C2,46000.0
2615,CHEMBL4068863,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1cccc(-c3ccc(OC(F)(F)F)cc3F)n1)C2,64000.0
2616,CHEMBL4089957,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1cccc(-c3ccc(OC(F)(F)F)cc3F)n1)C2,64000.0
2617,CHEMBL4079653,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1cccc(-c3ccc(OC(F)F)cc3)n1)C2,64000.0
2618,CHEMBL4097686,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1cccc(-c3ccc(F)cc3)n1)C2,64000.0
2619,CHEMBL4098597,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,64000.0
2620,CHEMBL4071564,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)c[n+]1[O-])C2,64000.0
2621,CHEMBL4072660,O=[N+]([O-])c1nc2n(n1)CC(OCc1ccc(-c3ccc(OC(F)(F)F)cc3)cn1)CO2,3500.0
2622,CHEMBL4065592,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3F)cn1)C2,64000.0
2623,CHEMBL4083135,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)c(F)c3)cn1)C2,64000.0
2624,CHEMBL4061272,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3Cl)cn1)C2,35000.0
2625,CHEMBL4102045,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)F)cc3)cn1)C2,64000.0
2626,CHEMBL4084065,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(C(F)(F)F)cc3)cn1)C2,64000.0
2627,CHEMBL4064066,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(F)cc3)cn1)C2,64000.0
2628,CHEMBL4091825,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(F)cc3F)cn1)C2,64000.0
2629,CHEMBL4086552,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(F)cc3F)cn1)C2,55000.0
2630,CHEMBL4065114,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)C2,64000.0
2631,CHEMBL4073834,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3F)nc1)C2,64000.0
2632,CHEMBL4094416,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)c(F)c3)nc1)C2,64000.0
2633,CHEMBL4065239,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3Cl)nc1)C2,34000.0
2634,CHEMBL4086678,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)F)cc3)nc1)C2,64000.0
2635,CHEMBL4103100,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(C(F)(F)F)cc3)nc1)C2,64000.0
2636,CHEMBL4078826,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(F)cc3)nc1)C2,64000.0
2637,CHEMBL4095345,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(F)cc3F)nc1)C2,64000.0
2638,CHEMBL4067944,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(F)cc3F)nc1)C2,64000.0
2639,CHEMBL4087650,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)nn1)C2,64000.0
2640,CHEMBL4105533,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1cnc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,64000.0
2641,CHEMBL4062862,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ncc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,64000.0
2642,CHEMBL4090795,O=[N+]([O-])c1nc2n(n1)C[C@@H](OCc1cccc(OC(F)(F)F)c1)CO2,64000.0
2643,CHEMBL4100987,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccccc1OC(F)(F)F)C2,64000.0
2644,CHEMBL1836062,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OCc3ccccc3)cc1)C2,64000.0
2645,CHEMBL4093258,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(OCc3ccccc3)cc1)C2,64000.0
2646,CHEMBL4077167,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCC#Cc1ccc(OC(F)(F)F)cc1)C2,64000.0
2647,CHEMBL4085508,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCC#Cc1ccc(C(F)(F)F)cn1)C2,21000.0
2648,CHEMBL4063931,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCC#Cc1ccc(C(F)(F)F)nc1)C2,64000.0
2649,CHEMBL4097615,O=[N+]([O-])c1cn2c(n1)OC[C@@H](Oc1ccc(OC(F)(F)F)cc1)C2,64000.0
2650,CHEMBL4078293,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ccc(OC(F)(F)F)cc1)C2,64000.0
2651,CHEMBL4090381,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ccc(C(F)(F)F)cn1)C2,25000.0
2652,CHEMBL4062393,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1cccc(C(F)(F)F)n1)C2,64000.0
2653,CHEMBL4098109,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1cc(C(F)(F)F)ccn1)C2,23000.0
2654,CHEMBL4071028,O=[N+]([O-])c1nc2n(n1)CC(Oc1ccc(C(F)(F)F)cn1)CO2,64000.0
2655,CHEMBL1946794,O=C(Nc1ccc(OC(F)(F)F)cc1)O[C@@H]1COc2nc([N+](=O)[O-])cn2C1,64000.0
2656,CHEMBL4081599,O=C(Nc1ccccc1OC(F)(F)F)O[C@H]1COc2nc([N+](=O)[O-])cn2C1,48000.0
2657,CHEMBL4065451,O=C(O[C@H]1COc2nc([N+](=O)[O-])cn2C1)N1CCN(c2ccc(OC(F)(F)F)cc2)CC1,64000.0
2658,CHEMBL4089478,O=[N+]([O-])c1cn2c(n1)OC[C@H](NCc1ccc(OC(F)(F)F)cc1)C2,3300.0
2659,CHEMBL4101511,O=[N+]([O-])c1cn2c(n1)OC[C@H](NCc1cccc(OC(F)(F)F)c1)C2,2000.0
2660,CHEMBL4074828,O=[N+]([O-])c1cn2c(n1)OC[C@H](NCc1ccccc1OC(F)(F)F)C2,2100.0
2661,CHEMBL1944704,O=C(N[C@@H]1COc2nc([N+](=O)[O-])cn2C1)c1ccc(OC(F)(F)F)cc1,64000.0
2662,CHEMBL4069505,O=C(N[C@H]1COc2nc([N+](=O)[O-])cn2C1)c1ccc(OC(F)(F)F)cc1,64000.0
2663,CHEMBL4098235,O=C(N[C@H]1COc2nc([N+](=O)[O-])cn2C1)c1cccc(OC(F)(F)F)c1,64000.0
2664,CHEMBL4080211,O=C(N[C@H]1COc2nc([N+](=O)[O-])cn2C1)c1ccccc1OC(F)(F)F,64000.0
2665,CHEMBL1944881,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@@H]1COc2nc([N+](=O)[O-])cn2C1,22000.0
2666,CHEMBL4088088,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1COc2nc([N+](=O)[O-])cn2C1,19000.0
2667,CHEMBL4068473,O=C(Nc1ccccc1OC(F)(F)F)N[C@@H]1COc2nc([N+](=O)[O-])cn2C1,4900.0
2668,CHEMBL4095813,O=C(Nc1ccccc1OC(F)(F)F)N[C@H]1COc2nc([N+](=O)[O-])cn2C1,64000.0
2669,CHEMBL4101663,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1cccc(-c3ccc(OC(F)(F)F)cc3)n1)C2,7500.0
2670,CHEMBL4100012,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1cccc(-c3ccc(F)cc3)n1)C2,64000.0
2671,CHEMBL4076665,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ccc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,9300.0
2672,CHEMBL4065586,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ccc(-c3ccc(F)cc3)cn1)C2,10000.0
2673,CHEMBL4085479,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)C2,64000.0
2674,CHEMBL4103409,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ccc(-c3ccc(F)cc3)nc1)C2,64000.0
2675,CHEMBL4075618,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1cc(-c3ccc(OC(F)(F)F)cc3)ncn1)C2,64000.0
2676,CHEMBL4084507,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1cc(-c3ccc(F)cc3)ncn1)C2,64000.0
2677,CHEMBL4100963,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ncc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,64000.0
2678,CHEMBL4074208,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ncc(-c3ccc(F)cc3)cn1)C2,64000.0
2679,CHEMBL227875,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,64000.0
2680,CHEMBL512244,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(OC(F)(F)F)cc1)C2,64000.0
2681,CHEMBL4076532,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1cccnc1-c1ccc(OC(F)(F)F)cc1)C2,64000.0
2682,CHEMBL4083095,O=C(Nc1ccc(OC(F)(F)F)cc1)O[C@H]1COc2nc([N+](=O)[O-])cn2C1,48000.0
2683,CHEMBL4166590,CCCCCCCCCCCCCCCC1=NC(C)CCC1,2.7
2684,CHEMBL4175735,CCCCCCCCCCCCCCC1=NC(C)CCC1,4.0
2685,CHEMBL4163146,CCCCCCCCCCCCCCCCC1=NC(C)CCC1,3.5
2688,CHEMBL4204999,COc1ccc(C2=NN(C(C)C)C(=O)[C@@H]3CC=CC[C@H]23)cc1-c1ccc(C(=O)NCC(N)=O)cc1,6700.0
2689,CHEMBL3040216,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1,39.81
2690,CHEMBL4210475,COc1ccc(C2=NN(C3CCCCCC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1-c1ccc(C(=O)NCC(N)=O)cc1,5500.0
2692,CHEMBL4226632,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cccc2cccnc12,5970.0
2693,CHEMBL4225785,CC1(C)C2CC=C(CCOC(=O)Cc3ccc(OC/C=C/S(=O)(=O)c4ccccc4)cc3F)C1C2,7030.0
2694,CHEMBL4225326,CC1(C)[C@H]2CC=C(CCOC(=O)Cc3ccc(OC/C=C/S(=O)(=O)c4ccccc4)c(Cl)c3)[C@@H]1C2,3040.0
2695,CHEMBL4229077,O=C(Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1)Oc1ccc(Cc2ccccc2)cc1,1470.0
2696,CHEMBL4225052,CC1(C)C2CC=C(COC(=O)Cc3ccc(OC/C=C/S(=O)(=O)c4ccccc4)cc3)C1C2,20000.0
2697,CHEMBL4228815,CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1OC(=O)Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1,4040.0
2698,CHEMBL4225851,O=C(Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1)OC1CCC[C@@H]2CCCC[C@H]12,5630.0
2699,CHEMBL4224995,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)Cc5ccc(OC/C=C/S(=O)(=O)c6ccccc6)cc5)CC[C@]4(C)[C@H]3CC[C@]12C,20000.0
2700,CHEMBL4225585,CC1=C[C@@H](OC(=O)Cc2ccc(OC/C=C/S(=O)(=O)c3ccccc3)cc2)C2C[C@H]1C2(C)C,20000.0
2701,CHEMBL4224731,O=C(Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1)Oc1ccc(C2CCCC2)cc1,6040.0
2702,CHEMBL4228375,O=C(Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1)Oc1ccc2cc(Br)ccc2c1,2180.0
2703,CHEMBL4228757,CC1(C)[C@H]2CC=C(CCOC(=O)Cc3ccc(OC/C=C/S(=O)(=O)c4ccccc4)cc3)[C@@H]1C2,2010.0
2704,CHEMBL4227591,O=C(Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1)Oc1ccc(C(F)(F)F)cc1,20000.0
2705,CHEMBL4228424,CC(C)c1ccc(OC(=O)Cc2ccc(OC/C=C/S(=O)(=O)c3ccccc3)cc2)cc1,20000.0
2706,CHEMBL4227859,C[C@H](OC(=O)Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1)c1ccc2ccccc2c1,5620.0
2707,CHEMBL4228686,CC1(C)C2CC[C@]1(C)C(OC(=O)Cc1ccc(OC/C=C/S(=O)(=O)c3ccccc3)cc1)C2,7160.0
2708,CHEMBL4227061,C[C@H](NC(=O)Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1)c1ccc2ccccc2c1,5450.0
2709,CHEMBL4227913,O=C(Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1)Nc1cccc2cccnc12,760.0
2710,CHEMBL4227321,CN1CCC(NC(=O)Cc2ccc(OC/C=C/S(=O)(=O)c3ccccc3)cc2)CC1,20000.0
2711,CHEMBL4228160,CCCN1CCC(NC(=O)Cc2ccc(OC/C=C/S(=O)(=O)c3ccccc3)cc2)CC1,20000.0
2712,CHEMBL4228113,CC1(C)C2CC[C@]1(C)C(NC(=O)Cc1ccc(OC/C=C/S(=O)(=O)c3ccccc3)cc1)C2,10770.0
2713,CHEMBL4227256,O=C(Cc1ccc(OC/C=C/S(=O)(=O)c2ccccc2)cc1)NC12CC3CC(CC(C3)C1)C2,11720.0
2716,CHEMBL222838,NCCC[C@](N)(C(=O)O)C(F)F,32350.0
2719,CHEMBL3397259,C[S+]([O-])c1nc2ccc(Cl)cc2nc1NC1CCCCC1,6310.0
2720,CHEMBL3397258,COc1ccc2nc(NC3CCCCC3)c([S+](C)[O-])nc2c1,19950.0
2721,CHEMBL3397257,CS(=O)(=O)c1nc2ccc(Cl)cc2nc1NC1CCCCC1,2510.0
2722,CHEMBL3397256,CCCCNc1nc2cc(Cl)ccc2nc1S(C)(=O)=O,6310.0
2723,CHEMBL3397255,COc1ccc2nc(NCC(C)C)c(S(C)(=O)=O)nc2c1,25120.0
2724,CHEMBL3397253,CCCCNc1nc2cc(Br)ccc2nc1S(C)(=O)=O,6310.0
2725,CHEMBL3397252,COc1ccc2nc(S(C)(=O)=O)c(NCCC(C)C)nc2c1,25120.0
2726,CHEMBL3397251,COc1ccc2nc(S(C)(=O)=O)c(NCC(C)C)nc2c1,31620.0
2727,CHEMBL3397250,COc1ccc2nc(S(C)(=O)=O)c(NC3CCCCC3)nc2c1,25120.0
2728,CHEMBL3397249,COc1ccc2nc(S(C)(=O)=O)c(NCCO)nc2c1,39810.0
2729,CHEMBL3397248,CCCCNc1nc2cc(OC)ccc2nc1S(C)(=O)=O,25120.0
2730,CHEMBL3397247,COc1ccc2nc(NC3CCCCC3)c(S(C)(=O)=O)nc2c1,15850.0
2731,CHEMBL3397245,CCCCNc1nc2ccccc2nc1S(C)(=O)=O,25120.0
2732,CHEMBL3397244,COc1ccc2nc(NCCO)c(S(C)(=O)=O)nc2c1,39810.0
2733,CHEMBL3397243,CCCCNc1nc2ccc(OC)cc2nc1S(C)(=O)=O,25120.0
2734,CHEMBL4243506,COc1ccc2nc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nc2c1,31620.0
2735,CHEMBL4247736,CS(=O)(=O)c1ccc(-c2nc3ccc(Cl)cc3nc2-c2ccc(Cl)cc2)cc1,2510.0
2736,CHEMBL4239714,CS(=O)(=O)c1ccc(-c2nc3ccc(Br)cc3nc2-c2ccc(Cl)cc2)cc1,1260.0
2737,CHEMBL4243938,COc1ccc2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(Cl)cc3)nc2c1,10000.0
2738,CHEMBL4250281,CS(=O)(=O)c1ccc(-c2nc3ccccc3nc2-c2ccc(Cl)cc2)cc1,10000.0
2739,CHEMBL4240172,COc1ccc2nc(-c3ccc(Cl)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nc2c1,19950.0
2740,CHEMBL4247919,C[S+]([O-])c1ccc(-c2nc3ccc(Cl)cc3nc2-c2ccc(Cl)cc2)cc1,630.0
2741,CHEMBL4243697,COc1ccc2nc(-c3ccc(Cl)cc3)c(-c3ccc([S+](C)[O-])cc3)nc2c1,3980.0
2742,CHEMBL1504404,COc1ccc(-c2nc3ccccc3nc2-c2ccc(OC)cc2)cc1,31620.0
2743,CHEMBL3397138,Cc1ccc(-c2nc3cc(Cl)c(Cl)cc3nc2-c2ccccc2)cc1,19950.0
2744,CHEMBL3397137,Clc1cc2nc(-c3ccccc3)c(-c3ccccc3)nc2cc1Cl,39810.0
2745,CHEMBL3397136,Clc1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,25120.0
2746,CHEMBL3084722,CN1[C@@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,100000.0
2748,CHEMBL1872946,CC(=O)Nc1ncc([N+](=O)[O-])s1,4670.0
2750,CHEMBL4585999,CCCC(=O)Nc1ncc([N+](=O)[O-])s1,6470.0
2752,CHEMBL1330029,CCCCC(=O)Nc1ncc([N+](=O)[O-])s1,4320.0
2754,CHEMBL4437277,CCCNc1cc2c3c(c(CCCN(C)C)cc4c3c1C(=O)N(CCCN(C)C)C4=O)C(=O)N(CCCN(C)C)C2=O,3.0
2755,CHEMBL4095630,CCCNc1cc2c3c(ccc4c3c1C(=O)N(CCCN(C)C)C4=O)C(=O)N(CCCN(C)C)C2=O,9.0
