molecule_chembl_id,canonical_smiles,standard_value,valor_bioactividad
CHEMBL3887333,CCCc1nn(C)c(C)c1NS(=O)(=O)c1ccc(CCCC2CCN(C)CC2)cc1,12.0,activo
CHEMBL3887333,CCCc1nn(C)c(C)c1NS(=O)(=O)c1ccc(CCCCC2CCN(C)CC2)cc1,16.0,activo
CHEMBL3887333,Cc1c(NS(=O)(=O)c2ccc(-c3cccc(CN(C)C)c3)cc2)c(CC2CC2)nn1C,10.0,activo
CHEMBL3887333,Cc1c(NS(=O)(=O)c2ccc(CCCC3CCN(C)CC3)cc2)c(CCc2ccccc2)nn1C,40.0,activo
CHEMBL3887333,Cc1c(NS(=O)(=O)c2ccc(-c3cccc(CN(C)C)c3)cc2)c(Cc2ccccc2)nn1C,26.0,activo
CHEMBL3887333,Cc1nn(C)c(C)c1N(C(F)F)S(=O)(=O)c1c(Cl)cc(CCCOC2CC(C)(C)N(C)C(C)(C)C2)cc1Cl,19.0,activo
CHEMBL3887333,CC(C)c1nn(C)c(C(C)C)c1NS(=O)(=O)c1ccc(-c2cccc(CN(C)C)c2)cc1,200.0,activo
CHEMBL3887333,Cc1c(NS(=O)(=O)c2ccc(CCCC3CCN(C)CC3)cc2)c(CC2CC2)nn1C,28.0,activo
CHEMBL3887333,CC(C)c1nn(C)c(C(C)C)c1NS(=O)(=O)c1ccc(CCCC2CCN(C)CC2)cc1,100.0,activo
CHEMBL3887333,CCCCc1nn(C)c(C)c1NS(=O)(=O)c1ccc(CCCC2CCN(C)CC2)cc1,18.0,activo
CHEMBL3887333,CCCCc1nn(C)c(C)c1NS(=O)(=O)c1ccc(CCCCC2CCN(C)CC2)cc1,24.0,activo
CHEMBL3887333,Cc1c(NS(=O)(=O)c2ccc(-c3cccc(C(C)(C)N4CCCC4)c3)cc2)c(CC(C)C)nn1C,5.0,activo
CHEMBL3999358,OCc1cc(-c2ccccc2)no1,100000.0,inactivo
CHEMBL3999358,COc1ccc(-c2cc(CO)on2)cc1,100000.0,inactivo
CHEMBL3999358,OCc1cc(-c2ccc(F)cc2)no1,100000.0,inactivo
CHEMBL3999358,O=[N+]([O-])c1ccc(-c2cc(CO)on2)cc1,100000.0,inactivo
CHEMBL3999358,OCc1cc(-c2ccc3c(c2)OCO3)no1,100000.0,inactivo
CHEMBL3999358,OCc1ccc(-c2cc(-c3ccccc3)no2)cc1,100000.0,inactivo
CHEMBL3999358,COc1ccc(-c2cc(-c3ccc(CO)cc3)on2)cc1,100000.0,inactivo
CHEMBL3999358,COc1ccc(-c2cc(-c3ccc(CO)cc3)on2)cc1OC,100000.0,inactivo
CHEMBL3999358,OCc1ccc(-c2cc(-c3ccc(F)cc3)no2)cc1,100000.0,inactivo
CHEMBL3999358,O=[N+]([O-])c1ccc(-c2cc(-c3ccc(CO)cc3)on2)cc1,100000.0,inactivo
CHEMBL3999358,Nc1ccc(-c2cc(-c3ccccc3)no2)cc1,90390.0,inactivo
CHEMBL3999358,CC(=O)OC[C@H]1O[C@H](OCc2cc(-c3ccccc3)no2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,100000.0,inactivo
CHEMBL3999358,CC(=O)OC[C@H]1O[C@H](OCc2cc(-c3ccc4c(c3)OCO4)no2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,100000.0,inactivo
CHEMBL3999358,OC[C@H]1O[C@H](OCc2cc(-c3ccccc3)no2)[C@H](O)[C@@H](O)[C@@H]1O,100000.0,inactivo
CHEMBL3999358,OC[C@H]1O[C@H](OCc2cc(-c3ccc4c(c3)OCO4)no2)[C@H](O)[C@@H](O)[C@@H]1O,100000.0,inactivo
CHEMBL3999358,c1ccc(-c2cc(-c3ccccc3)on2)cc1,100000.0,inactivo
CHEMBL3999358,CC(=O)OCc1ccc(-c2cc(-c3ccc4c(c3)OCO4)no2)cc1,23210.0,inactivo
CHEMBL3999358,c1ccc(-c2cc(-c3ccc4c(c3)OCO4)no2)cc1,23020.0,inactivo
CHEMBL3999657,Clc1ccc2c(NCCCN3CCOCC3)ccnc2c1,15000.0,inactivo
CHEMBL3999657,Clc1ccc2c(NCCN3CCOCC3)ccnc2c1,41000.0,inactivo
CHEMBL3999657,OCCNc1ccnc2cc(Cl)ccc12,62000.0,inactivo
CHEMBL3999657,OCCCNc1ccnc2cc(Cl)ccc12,28000.0,inactivo
CHEMBL3999668,Cl.Clc1ccc2[nH]c(CNC3CCCCC3)cc2c1,10700.0,inactivo
CHEMBL3999668,Cl.Clc1ccc2[nH]c(CNCc3ccccc3)cc2c1,25000.0,inactivo
CHEMBL3999668,Cl.Clc1ccc2[nH]c(CNCCCN3CCOCC3)cc2c1,38900.0,inactivo
CHEMBL3999668,Clc1ccc2c(NCCCN3CCCCC3)ccnc2c1,38200.0,inactivo
CHEMBL3999668,Clc1ccc2c(NCCN3CCCCC3)ccnc2c1,57600.0,inactivo
CHEMBL3999668,CCCNc1ccnc2cc(Cl)ccc12,125100.0,inactivo
CHEMBL3999668,O=C(CN1CCc2ccccc2C1)Nc1ccccc1,244900.0,inactivo
CHEMBL3999668,O=C(CN1CCc2ccccc2C1)Nc1ccc(Cl)cc1,64200.0,inactivo
CHEMBL3999668,Cc1ccc(NC(=O)CN2CCc3ccccc3C2)cc1,83300.0,inactivo
CHEMBL3999945,CS(=O)(=O)C[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,17000.0,inactivo
CHEMBL3999945,CC(=O)O[C@@H]1[C@@H](CS(C)(=O)=O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1OC(C)=O,14000.0,inactivo
CHEMBL3999945,C[S+]([O-])C[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,75000.0,inactivo
CHEMBL3999945,C[S+]([O-])C[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,34000.0,inactivo
CHEMBL3999945,CC(=O)O[C@@H]1[C@@H](C[S+](C)[O-])O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1OC(C)=O,106000.0,inactivo
CHEMBL3999945,CSC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,203000.0,inactivo
CHEMBL3999945,CSC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,31000.0,inactivo
CHEMBL3999945,CSC[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,26000.0,inactivo
CHEMBL3999945,C[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,65000.0,inactivo
CHEMBL3999945,C[C@H]1O[C@@H](n2cnc3c(N)nc(N)nc32)[C@H](O)[C@@H]1O,224000.0,inactivo
CHEMBL3999945,C[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,84000.0,inactivo
CHEMBL3999945,CS(=O)(=O)C[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,126000.0,inactivo
CHEMBL3999945,CC(=O)O[C@@H]1[C@@H](CN=[N+]=[N-])O[C@@H](n2cnc3c(N)nc(F)nc32)[C@@H]1OC(C)=O,23000.0,inactivo
CHEMBL3999945,CC(=O)O[C@@H]1[C@@H](CN=[N+]=[N-])O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1OC(C)=O,64000.0,inactivo
CHEMBL3999945,CC(=O)NC[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,115000.0,inactivo
CHEMBL3999945,CC(=O)NC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,113000.0,inactivo
CHEMBL3999945,CC(=O)O[C@@H]1[C@@H](CN2C(=O)c3ccccc3C2=O)O[C@@H](n2cnc3c(N)nc(F)nc32)[C@@H]1OC(C)=O,160000.0,inactivo
CHEMBL3999945,CC(=O)O[C@@H]1[C@@H](CN2C(=O)c3ccccc3C2=O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1OC(C)=O,161000.0,inactivo
CHEMBL3999945,CC(=O)O[C@@H]1[C@@H](CI)O[C@@H](n2cnc3c(N)nc(F)nc32)[C@@H]1OC(C)=O,15000.0,inactivo
CHEMBL3999945,CC(=O)O[C@@H]1[C@@H](CI)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1OC(C)=O,12000.0,inactivo
CHEMBL3999945,[N-]=[N+]=NC[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,22000.0,inactivo
CHEMBL3999945,[N-]=[N+]=NC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,56000.0,inactivo
CHEMBL3999945,CC(=O)NC[C@H]1O[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,300000.0,inactivo
CHEMBL3999945,CC(=O)NC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,79000.0,inactivo
CHEMBL3999945,CNc1ncnc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,206000.0,inactivo
CHEMBL3999945,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CSC)[C@@H](O)[C@H]1O,16000.0,inactivo
CHEMBL3999945,C[C@H]1O[C@@H](n2cnc3c(N)nc(NN)nc32)[C@H](O)[C@@H]1O,132000.0,inactivo
CHEMBL3999945,CSC[C@H]1O[C@@H](n2cnc3c(N)nc(NN)nc32)[C@H](O)[C@@H]1O,149000.0,inactivo
CHEMBL3999945,C[C@H]1O[C@@H](n2cnc3c(N)nc(N=[N+]=[N-])nc32)[C@H](O)[C@@H]1O,137000.0,inactivo
CHEMBL3999945,CSC[C@H]1O[C@@H](n2cnc3c(N)nc(N=[N+]=[N-])nc32)[C@H](O)[C@@H]1O,51000.0,inactivo
CHEMBL3999945,C[C@H]1O[C@@H](n2cnc3c(N)nc(I)nc32)[C@H](O)[C@@H]1O,27000.0,inactivo
CHEMBL3999945,CNc1nc(I)nc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,49000.0,inactivo
CHEMBL3999945,CNc1nc(I)nc2c1ncn2[C@@H]1O[C@H](CSC)[C@@H](O)[C@H]1O,21000.0,inactivo
CHEMBL3999945,C[C@H]1O[C@@H](n2cnc3c(N)nc(C#N)nc32)[C@H](O)[C@@H]1O,79000.0,inactivo
CHEMBL3999945,CSC[C@H]1O[C@@H](n2cnc3c(N)nc(C#N)nc32)[C@H](O)[C@@H]1O,66000.0,inactivo
CHEMBL3999945,CNc1nc(C#N)nc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,111000.0,inactivo
CHEMBL3999945,CNc1nc(C#N)nc2c1ncn2[C@@H]1O[C@H](CSC)[C@@H](O)[C@H]1O,30000.0,inactivo
CHEMBL3999945,COc1nc(I)nc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,108000.0,inactivo
CHEMBL3999945,CNc1nc(NC)c2ncn([C@@H]3O[C@H](C)[C@@H](O)[C@H]3O)c2n1,340000.0,inactivo
CHEMBL3999945,CNc1nc(Cl)c2ncn([C@@H]3O[C@H](C)[C@@H](O)[C@H]3O)c2n1,230000.0,inactivo
CHEMBL3999945,CNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,127000.0,inactivo
CHEMBL3999945,CNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CSC)[C@@H](O)[C@H]1O,290000.0,inactivo
CHEMBL3999945,CNc1nc(F)nc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,194000.0,inactivo
CHEMBL3999945,CSC[C@H]1O[C@@H](n2cnc3c(N(C)N=O)nc(F)nc32)[C@H](O)[C@@H]1O,56000.0,inactivo
CHEMBL3999945,CSC[C@H]1O[C@@H](n2cnc3c(/N=C/N(C)C)nc(F)nc32)[C@H](O)[C@@H]1O,62000.0,inactivo
CHEMBL3999945,Nc1nc(Cl)c2ccn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,130.0,activo
CHEMBL3999945,Nc1nc2c(ccn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)[nH]1,61000.0,inactivo
CHEMBL4001246,c1ccc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)cc1,141650.0,inactivo
CHEMBL4001246,Clc1ccccc1-c1cc(-c2c[nH]c3ccccc23)nc(-c2c[nH]c3ccccc23)c1,123060.0,inactivo
CHEMBL4001246,Clc1ccc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)cc1,166230.0,inactivo
CHEMBL4001246,Clc1cccc(Cl)c1-c1cc(-c2c[nH]c3ccccc23)nc(-c2c[nH]c3ccccc23)c1,102470.0,inactivo
CHEMBL4001246,O=C(O)c1ccccc1-c1cc(-c2c[nH]c3ccccc23)nc(-c2c[nH]c3ccccc23)c1,117800.0,inactivo
CHEMBL4001246,COc1ccc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)cc1,99490.0,inactivo
CHEMBL4001246,COc1ccc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)c(OC)c1,600000.0,inactivo
CHEMBL4001246,COc1ccc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)cc1OC,192080.0,inactivo
CHEMBL4001246,COc1ccc(OC)c(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)c1,259710.0,inactivo
CHEMBL4001246,COc1cc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)cc(OC)c1OC,135550.0,inactivo
CHEMBL4001246,Oc1ccc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)cc1O,287420.0,inactivo
CHEMBL4001246,COc1cc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)ccc1O,168700.0,inactivo
CHEMBL4001246,CN(C)c1ccc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3c[nH]c4ccccc34)c2)cc1,111730.0,inactivo
CHEMBL4001253,COC(=O)[C@@H]1C[C@@]23CCCN4CC[C@@]5(c6ccccc6N(C(=O)OC)[C@]15CC2)[C@H]43,60900.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3cccc(O)c3)cc2)o1,18120.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3ccc(O)c(O)c3)cc2)o1,950.0,activo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3cc(O)c(O)cc3O)cc2)o1,980.0,activo
CHEMBL4001583,COc1ccc(O)c(/C=N/NC(=O)c2ccc(-c3nnc(-c4ccccc4OC)o3)cc2)c1,16300.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3ccc(F)cc3)cc2)o1,14200.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3ccccc3Cl)cc2)o1,29100.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3ccc(Cl)cc3)cc2)o1,34100.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3cccc(Cl)c3)cc2)o1,20700.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3cccnc3)cc2)o1,46480.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3ccncc3)cc2)o1,38480.0,inactivo
CHEMBL4001583,COc1cccc(/C=N/NC(=O)c2ccc(-c3nnc(-c4ccccc4OC)o3)cc2)c1,78600.0,inactivo
CHEMBL4001583,COc1ccc(/C=N/NC(=O)c2ccc(-c3nnc(-c4ccccc4OC)o3)cc2)cc1,74200.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3ccccc3C)cc2)o1,34120.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3cccc(C)c3)cc2)o1,40200.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3ccc(C)cc3)cc2)o1,29600.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3ccccc3[N+](=O)[O-])cc2)o1,64500.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3cccc([N+](=O)[O-])c3)cc2)o1,74200.0,inactivo
CHEMBL4001583,COc1ccccc1-c1nnc(-c2ccc(C(=O)N/N=C/c3ccc([N+](=O)[O-])cc3)cc2)o1,56450.0,inactivo
CHEMBL4003077,CCCCCCCCCCCCNC(C1=C(O)C(=O)c2ccccc2C1=O)c1ccccn1,646.0,activo
CHEMBL4003077,CCCCCCCCCCCCCCNC(C1=C(O)C(=O)c2ccccc2C1=O)c1ccccn1,350.0,activo
CHEMBL4003077,CCCCCCCCCCCCCCCCNC(C1=C(O)C(=O)c2ccccc2C1=O)c1ccccn1,303.0,activo
CHEMBL4003995,O=C(CNC(=O)c1ccccc1/N=C/c1ccc(Cl)cc1)N/N=C\c1ccc(Cl)cc1,52.0,activo
CHEMBL4003995,O=C(CCCCCN1C(=O)c2ccccc2NC1c1ccco1)N/N=C/c1ccco1,11056.0,inactivo
CHEMBL4003995,O=C(CCCN1C(=O)c2ccccc2NC1c1ccco1)N/N=C/c1ccco1,10407.0,inactivo
CHEMBL4003995,O=C(CCN1C(=O)c2ccccc2NC1c1ccccc1)N/N=C/c1ccccc1,12551.0,inactivo
CHEMBL4003995,O=C(N/N=C/c1ccc(Cl)cc1)C(Cc1ccccc1)N1C(=O)c2ccccc2NC1c1ccc(Cl)cc1,10125.0,inactivo
CHEMBL4003995,CC(C(=O)N/N=C/c1ccco1)N1C(=O)c2ccccc2NC1c1ccco1,10748.0,inactivo
CHEMBL4003995,O=C(CN1C(=O)c2ccccc2NC1c1ccoc1)N/N=C/c1ccco1,13779.0,inactivo
CHEMBL4003995,O=C(CN1C(=O)c2ccccc2NC1c1ccc2c(c1)OCO2)N/N=C/c1ccc2c(c1)OCO2,12028.0,inactivo
CHEMBL4003995,NNC(=O)CCCCCNC(=O)c1ccccc1N,51.0,activo
CHEMBL4003995,CC(NC(=O)c1ccccc1N)C(=O)NN,185.0,activo
CHEMBL4003995,NNC(=O)CNC(=O)c1ccccc1N,127.0,activo
CHEMBL4003995,COC(=O)CCCCCNC(=O)c1ccccc1N,21280.0,inactivo
CHEMBL4003995,COC(=O)CCCNC(=O)c1ccccc1N,17348.0,inactivo
CHEMBL4003995,COC(=O)CCNC(=O)c1ccccc1N,26418.0,inactivo
CHEMBL4003995,COC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1N,15580.0,inactivo
CHEMBL4003995,COC(=O)C(C)NC(=O)c1ccccc1N,23012.0,inactivo
CHEMBL4003995,COC(=O)CNC(=O)c1ccccc1N,29156.0,inactivo
CHEMBL4003995,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2.C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@@H]4[C@H]3C[C@H](O)[C@@]21C.[Na+],35.0,activo
CHEMBL4005810,N=C(N)c1ccc(-c2cc3cc(C(=N)N)ccc3[nH]2)cc1,3.0,activo
CHEMBL4005810,Cc1cc(C(=N)N)ccc1-c1cc2ccc(C(=N)N)cc2[nH]1,5.0,activo
CHEMBL4005810,Cc1cc(C(=N)N)ccc1-c1cc2cc(C(=N)N)ccc2[nH]1,3.0,activo
CHEMBL4005810,COc1cc(C(=N)N)ccc1-c1cc2ccc(C(=N)N)cc2[nH]1,6.0,activo
CHEMBL4005810,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3[nH]2)nc1,24.0,activo
CHEMBL4005810,N=C(N)c1ccc(-c2cc3cc(C(=N)N)ccc3[nH]2)nc1,4.0,activo
CHEMBL4005810,N=C(N)c1ccc2cc(-c3ccc(C(=N)N)nc3)[nH]c2c1,3.0,activo
CHEMBL4005810,N=C(N)c1ccc2[nH]c(-c3ccc(C(=N)N)nc3)cc2c1,5.0,activo
CHEMBL4005810,N=C(N)c1ccc2cc(-c3ccc(C(=N)N)o3)[nH]c2c1,9.0,activo
CHEMBL4005810,N=C(N)c1ccc2[nH]c(-c3ccc(C(=N)N)o3)cc2c1,3.0,activo
CHEMBL4005810,N=C(N)c1ccc2cc(-c3ccc(C(=N)N)s3)[nH]c2c1,11.0,activo
CHEMBL4006651,O=C(/C=C/c1cccnc1)c1ccc(F)c(F)c1,720.0,activo
CHEMBL4006651,O=C(/C=C/c1cccnc1)c1cccc(Cl)c1,620.0,activo
CHEMBL4006651,O=C(/C=C/c1cccc(Br)c1)c1cccnc1,690.0,activo
CHEMBL4006651,O=C(/C=C/c1ccccn1)c1cccc(Br)c1,400.0,activo
CHEMBL4006651,O=C(/C=C/c1ccncc1)c1cccc(Br)c1,650.0,activo
CHEMBL4006651,COc1ccc(C(=O)/C=C/c2cccnc2)cc1OC,980.0,activo
CHEMBL4006651,COc1ccc(C(=O)/C=C/c2cccnc2)cc1,940.0,activo
CHEMBL4006651,O=C(/C=C/c1cccnc1)c1ccccc1Br,37800.0,inactivo
CHEMBL4006651,O=C(/C=C/c1cccnc1)c1ccc(Br)cc1,340.0,activo
CHEMBL4006651,COc1cccc(C(=O)/C=C/c2cccnc2)c1,410.0,activo
CHEMBL4006651,O=C(/C=C/c1cccnc1)c1ccccc1,720.0,activo
CHEMBL4006651,O=C(/C=C/c1ccccc1)c1cccc(Br)c1,960.0,activo
CHEMBL4006651,O=C(/C=C/c1cccnc1)c1cccc(Br)c1,290.0,activo
CHEMBL4006651,O=C(CC(CC(=O)c1cccc(Br)c1)c1cccnc1)c1cccc(Br)c1,12200.0,inactivo
CHEMBL4008450,O=C(N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1ccccc1,48730.0,inactivo
CHEMBL4008450,O=C(N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O)OCc1ccccc1,16080.0,inactivo
CHEMBL4011124,Cc1c(C)[n+]([O-])c2ccccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,COc1ccc2c(c1)[n+]([O-])c(C)c(C)[n+]2[O-],100000.0,inactivo
CHEMBL4011124,Cc1c(C)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,Cc1c(C(F)(F)F)[n+]([O-])c2ccccc2[n+]1[O-],30500.0,inactivo
CHEMBL4011124,Cc1c(/C=N/Nc2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,Cc1c(/C=N/Nc2cccc(Cl)c2)[n+]([O-])c2ccccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,Cc1c(/C=N/Nc2ccc(Cl)c(Cl)c2)[n+]([O-])c2ccccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,Cc1c(/C=N/Nc2c(Cl)cc(Cl)cc2Cl)[n+]([O-])c2ccccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,Cc1c(/C=N/Nc2ccc(C(=O)O)cc2)[n+]([O-])c2ccccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,Cc1ccc(S(=O)(=O)N/N=C/c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,53400.0,inactivo
CHEMBL4011124,Cc1c(/C=N/NC(=O)c2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],59100.0,inactivo
CHEMBL4011124,Cc1c(/C=N/NC(=O)c2ccncc2)[n+]([O-])c2ccccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,COc1ccc(C(=O)N/N=C/c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,100000.0,inactivo
CHEMBL4011124,Cc1c(/C=N/NC(=O)c2ccc(Cl)cc2)[n+]([O-])c2ccccc2[n+]1[O-],52300.0,inactivo
CHEMBL4011124,CC(=O)N/N=C/c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,COc1ccc2c(c1)[n+]([O-])c(/C=N/Nc1c(Cl)cc(Cl)cc1Cl)c(C)[n+]2[O-],100000.0,inactivo
CHEMBL4011124,Cc1c(/C=N/Nc2c(Cl)cc(Cl)cc2Cl)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],100000.0,inactivo
CHEMBL4011124,COc1ccc2c(c1)[n+]([O-])c(/C=N/Nc1ccnc3cc(Cl)ccc13)c(C)[n+]2[O-],100000.0,inactivo
CHEMBL4011124,Cc1c(/C=N/Nc2ccnc3cc(Cl)ccc23)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],100000.0,inactivo
CHEMBL4015178,N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)OCc1cn(-c2ccc([N+](=O)[O-])cc2)nn1,118600.0,inactivo
CHEMBL4015178,COc1ccc(-n2cc(COC(=O)[C@@H](N)Cc3cc4ccccc4[nH]3)nn2)cc1,94450.0,inactivo
CHEMBL4015178,Cc1ccc(-n2cc(COC(=O)[C@@H](N)Cc3cc4ccccc4[nH]3)nn2)cc1,99380.0,inactivo
CHEMBL4015178,N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)OCc1cn(-c2ccc(F)cc2)nn1,151400.0,inactivo
CHEMBL4015178,N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)OCc1cn(-c2ccc(Cl)cc2)nn1,129100.0,inactivo
CHEMBL4015178,N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)OCc1cn(-c2ccccc2)nn1,137800.0,inactivo
CHEMBL4015178,O=C(OCc1cn(-c2ccc([N+](=O)[O-])cc2)nn1)[C@@H]1CCCN1,189360.0,inactivo
CHEMBL4015178,COc1ccc(-n2cc(COC(=O)[C@@H]3CCCN3)nn2)cc1,103500.0,inactivo
CHEMBL4015178,Cc1ccc(-n2cc(COC(=O)[C@@H]3CCCN3)nn2)cc1,175430.0,inactivo
CHEMBL4015178,O=C(OCc1cn(-c2ccc(F)cc2)nn1)[C@@H]1CCCN1,121700.0,inactivo
CHEMBL4015178,O=C(OCc1cn(-c2ccc(Cl)cc2)nn1)[C@@H]1CCCN1,157030.0,inactivo
CHEMBL4015178,O=C(OCc1cn(-c2ccccc2)nn1)[C@@H]1CCCN1,96880.0,inactivo
CHEMBL4015178,N[C@@H](Cc1ccccc1)C(=O)OCc1cn(-c2ccc([N+](=O)[O-])cc2)nn1,171230.0,inactivo
CHEMBL4015178,COc1ccc(-n2cc(COC(=O)[C@@H](N)Cc3ccccc3)nn2)cc1,144330.0,inactivo
