,Unnamed: 0,molecule_chembl_id,is_valid,valor_bioactividad,canonical_smiles,Peso_Molecular,LogP,Num_Donadores_H,Num_Aceptores,pIC50
902,902,CHEMBL1860172,True,activo,Cc1ccc(Oc2ncccc2/C(=N/O)NCC(C)C)c2c1CCC2,339.4390000000002,4.052420000000002,2,4,9.259637310505756
903,903,CHEMBL1858566,True,activo,Cc1ccc(Oc2ncccc2/C(=N/O)NC2CCC(C)CC2)c2c1CCC2,379.5040000000003,4.975120000000004,2,4,9.09151498112135
904,904,CHEMBL1862068,True,activo,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(C)c2c1CCC2,417.5090000000003,4.995320000000004,2,5,9.136677139879543
905,905,CHEMBL1860728,True,activo,CCC(CC)N/C(=N\O)c1cccnc1Oc1ccc(C)c2c1CCC2,353.46600000000024,4.585020000000004,2,4,9.431798275933003
906,906,CHEMBL1862587,True,activo,O/N=C(\NCc1cccs1)c1cccnc1Oc1ccc2oc3ccccc3c2c1,415.47400000000016,5.760400000000004,2,6,8.610833915635467
907,907,CHEMBL1858760,True,activo,Cc1ccc(Oc2ncccc2/C(=N/O)NCc2cccs2)c2c1CCC2,379.4850000000002,4.658120000000003,2,5,8.962573502059376
908,908,CHEMBL1859834,True,activo,Cc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2)c2c1CCC2,373.4560000000002,4.596620000000002,2,4,8.892790030352131
909,909,CHEMBL1859314,True,activo,Cc1ccc(Oc2ncccc2/C(=N/O)NCC2CC2)c2c1CCC2,337.42300000000023,3.806420000000002,2,4,9.67778070526608
910,910,CHEMBL1861787,True,activo,COCCN/C(=N\O)c1cccnc1Oc1ccc(C(C)C)cc1,329.4000000000001,3.369100000000002,2,5,8.98296666070122
911,911,CHEMBL1862112,True,activo,CCc1ccc(Oc2ncccc2/C(=N/O)NCCOC)cc1,315.3730000000001,2.8081000000000005,2,5,8.950781977329818
912,912,CHEMBL1861698,True,activo,CC(C)COc1ncccc1/C(=N/O)NCC(C)(C)C,279.384,2.887900000000001,2,4,8.950781977329818
913,913,CHEMBL1861652,True,activo,O/N=C(\NC1CCC1)c1cccnc1Oc1ccccc1OCc1ccccc1,389.45500000000015,4.730800000000004,2,5,8.856985199745905
914,914,CHEMBL1858935,True,activo,O/N=C(\NC1CCC1)c1cccnc1OCC1CCCCC1,303.4060000000002,3.3186000000000018,2,4,9.193820026016112
915,915,CHEMBL1859180,True,activo,CC(C)COc1ncccc1/C(=N/O)NC1CCC1,263.341,2.3943000000000003,2,4,8.85078088734462
916,916,CHEMBL1862345,True,activo,O/N=C(\NC1CCCCC1)c1cccnc1Oc1ccc2ccccc2c1,361.4450000000001,5.085200000000004,2,4,10.096910013008056
917,917,CHEMBL1858431,True,activo,CC(C)COc1ncccc1/C(=N/O)NC1CCCCC1,291.3950000000001,3.174500000000002,2,4,8.661543506395395
918,918,CHEMBL1861252,True,activo,COCC(C)N/C(=N\O)c1cccnc1Oc1ccc(C(C)C)cc1,343.42700000000013,3.7576000000000023,2,5,9.036212172654444
919,919,CHEMBL1861699,True,activo,CCc1ccc(Oc2ncccc2/C(=N/O)NC(C)COC)cc1,329.4000000000001,3.196600000000002,2,5,8.66354026615147
920,920,CHEMBL1859959,True,activo,CCc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2OC)cc1,377.4440000000001,4.3705000000000025,2,5,8.96657624451305
921,921,CHEMBL1859836,True,activo,O/N=C(/c1cccnc1Oc1ccc2ccccc2c1)N1CCC2CCCCC2C1,401.51000000000033,5.675000000000005,1,4,9.886056647693165
922,922,CHEMBL1858499,True,activo,Cc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(C(C)C)cc1,375.47200000000015,5.231320000000005,2,4,8.97469413473523
923,923,CHEMBL1858380,True,activo,CCc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2C)cc1,361.4450000000001,4.670320000000004,2,4,8.97061622231479
924,924,CHEMBL1858308,True,activo,CC(C)COc1ncccc1/C(=N/O)NC1CCC(C)CC1,305.4220000000001,3.4205000000000023,2,4,8.647817481888637
925,925,CHEMBL1861466,True,activo,O/N=C(\NC1CCCCC1)c1ccsc1,224.329,2.8062000000000014,2,3,8.301029995663981
926,926,CHEMBL1861710,True,activo,CC(C)(C)CN/C(=N\O)c1ccccc1-c1ccccc1,282.38700000000006,4.125100000000002,2,2,8.694648630553376
927,927,CHEMBL1861158,True,activo,CCC(CC)N/C(=N\O)c1ccccc1-c1ccccc1,282.38700000000006,4.2676000000000025,2,2,8.924453038607469
928,928,CHEMBL1858491,True,activo,O/N=C(\NC1CCCC1)c1ccccc1-c1ccccc1,280.37100000000004,4.021600000000003,2,2,8.931814138253838
929,929,CHEMBL1861296,True,activo,O/N=C(/c1ccccc1-c1ccccc1)N1CCCCC1,280.37100000000004,3.9753000000000025,1,2,8.301029995663981
930,930,CHEMBL1860990,True,activo,CCN(CC)/C(=N\O)c1ccccc1-c1ccccc1,268.36,3.8312000000000026,1,2,8.301029995663981
931,931,CHEMBL1860713,True,activo,Cc1cc(C)cc(CN/C(=N\O)c2cccnc2OCC(C)C)c1,327.4280000000001,3.6588400000000014,2,4,8.712198270069774
932,932,CHEMBL1859997,True,activo,CC1CC(N/C(=N\O)c2cccnc2Oc2ccc(C(C)C)cc2)CC(C)(C)C1,395.54700000000025,5.937500000000005,2,4,9.267606240177033
933,933,CHEMBL1860190,True,activo,Cc1ccc(Oc2cc(/C(=N/O)NCC(C)(C)C)ccn2)c(C)c1,327.42800000000005,4.262240000000003,2,4,9.443697499232712
934,934,CHEMBL1859355,True,activo,CC(C)(C)CN/C(=N\O)c1ccnc(Oc2cccc(F)c2)c1,317.36400000000003,3.784500000000002,2,4,8.659555885159882
935,935,CHEMBL1858668,True,activo,CC(C)(C)CN/C(=N\O)c1ccnc(Oc2ccc(F)c(Cl)c2)c1,351.8090000000001,4.437900000000004,2,4,8.563837352959244
936,936,CHEMBL1858041,True,activo,O/N=C(\NC1CCC1)c1ccnc(Oc2cc(Cl)ccc2Cl)c1,352.2210000000001,4.458600000000002,2,4,9.221848749616356
937,937,CHEMBL1858098,True,activo,O/N=C(\NC1CCCCC1)c1ccnc(Oc2ccc(F)c(F)c2)c1,347.365,4.210200000000003,2,4,8.301029995663981
938,938,CHEMBL1858913,True,activo,O/N=C(\NC1CCCCC1)c1ccnc(Oc2cccc3c2CCCC3)c1,365.4770000000002,4.810800000000004,2,4,9.080921907623926
939,939,CHEMBL1861239,True,activo,O/N=C(\NC1CCCCC1)c1ccnc(Oc2ccc(F)c(Cl)c2)c1,363.8200000000001,4.724500000000004,2,4,8.421360790031928
940,940,CHEMBL1860523,True,activo,COCC(C)N/C(=N\O)c1ccnc(Oc2ccc(F)c(Cl)c2)c1,353.78100000000006,3.426700000000001,2,5,9.086186147616283
941,941,CHEMBL1860381,True,activo,Cc1ccc2cccc(Oc3cc(/C(=N/O)NC4CCC(C)CC4)ccn3)c2n1,390.4870000000002,5.034620000000004,2,5,8.313363730737706
942,942,CHEMBL1859537,True,activo,C=CCc1ccc(Oc2cc(/C(=N/O)NCc3ccc(OC)cc3)ccn2)c(OC)c1,419.48100000000017,4.545200000000003,2,6,8.301029995663981
943,943,CHEMBL1858365,True,activo,O/N=C(/c1ccnc(Oc2cccc3c2CCCC3)c1)N1CCSCC1,369.4900000000001,3.937300000000003,1,5,8.301029995663981
944,944,CHEMBL1860274,True,activo,CC(C)c1cccc(Oc2cc(/C(=N/O)N3CCN(c4ccccc4)CC3)ccn2)c1,416.5250000000001,4.955300000000004,1,5,8.536107011014092
945,945,CHEMBL1861733,True,activo,O/N=C(\NCC1CCCCC1)c1ccnc(Oc2cccc3c2CCCC3)c1,379.5040000000002,5.058400000000004,2,4,8.301029995663981
946,946,CHEMBL1858305,True,activo,Cc1ccc(Oc2cc(/C(=N/O)N3CCCCCC3)ccn2)c(C)c1,339.439,4.502540000000003,1,4,8.301029995663981
947,947,CHEMBL1860908,True,activo,CN(/C(=N\O)c1ccnc(Oc2ccc(F)c(Cl)c2)c1)C1CCCCC1,377.8470000000002,5.066700000000004,1,4,8.301029995663981
948,948,CHEMBL1862726,True,activo,O/N=C(\NC1CCCC1)c1ccnc(Oc2ccc(F)c(F)c2)c1,333.338,3.8201000000000023,2,4,8.531652669587842
949,949,CHEMBL1861059,True,activo,O/N=C(\NC1CCCC1)c1ccnc(Oc2cc(Cl)ccc2Cl)c1,366.2480000000001,4.848700000000004,2,4,7.964570261815451
950,950,CHEMBL1858766,True,activo,O/N=C(\NC1CCCC1)c1ccnc(Oc2cccc(F)c2)c1,315.348,3.6810000000000023,2,4,8.643974142806877
951,951,CHEMBL1861823,True,activo,O/N=C(\NC1CCCC1)c1ccnc(Oc2ccc(F)c(Cl)c2)c1,349.793,4.334400000000003,2,4,8.657577319177793
952,952,CHEMBL1862367,True,activo,COCCN/C(=N\O)c1ccc(C)nc1Oc1ccc(SC)c(C)c1,361.4670000000001,3.5844400000000025,2,6,8.301029995663981
953,953,CHEMBL1860761,True,activo,COc1ccc(Oc2cc(/C(=N/O)NCC(C)(C)C)ccn2)cc1,329.40000000000003,3.6540000000000026,2,5,8.318758762624412
954,954,CHEMBL1862394,True,activo,COc1ccc(Oc2cc(/C(=N/O)NC3CCC3)ccn2)cc1,313.357,3.160400000000002,2,5,8.320572103387882
955,955,CHEMBL1861949,True,activo,Cc1ccc(/C(=N/O)NC2CCC2)c(Oc2ccc3oc4ccccc4c3c2)n1,387.43900000000014,5.359620000000004,2,5,9.4089353929735
956,956,CHEMBL1858989,True,activo,O/N=C(\NC1CCCCC1)c1ccnc(Oc2ccc(Cl)cc2)c1,345.83000000000004,4.585400000000004,2,4,8.619788758288394
957,957,CHEMBL1861582,True,activo,COc1ccc(Oc2cc(/C(=N/O)NC3CCCCC3)ccn2)cc1,341.41100000000006,3.940600000000003,2,5,8.428291168191313
958,958,CHEMBL1862134,True,activo,COCC(C)N/C(=N\O)c1ccnc(Oc2ccc(Cl)cc2)c1,335.79100000000005,3.287600000000001,2,5,9.443697499232712
959,959,CHEMBL1860829,True,activo,COCC(C)N/C(=N\O)c1ccnc(Oc2ccc(SC)cc2)c1,347.4400000000001,3.3561000000000023,2,6,9.346787486224656
960,960,CHEMBL1860451,True,activo,COc1ccc(Oc2cc(/C(=N/O)NCC(C)C)ccn2)cc1,315.373,3.2639000000000022,2,5,8.301029995663981
961,961,CHEMBL1860770,True,activo,CC1CCC(N/C(=N\O)c2ccnc(Oc3cccc4cccnc34)c2)CC1,376.46000000000015,4.726200000000003,2,5,8.301029995663981
962,962,CHEMBL1858120,True,activo,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(C(C)C)cc1,405.49800000000016,5.3216000000000045,2,5,8.950781977329818
963,963,CHEMBL1859128,True,activo,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(CC)cc1,391.4710000000002,4.760600000000004,2,5,9.119186407719209
964,964,CHEMBL1862257,True,activo,CCC(CC)N/C(=N\O)c1cccnc1Oc1ccc(F)cc1,317.36400000000003,3.9270000000000014,2,4,8.87942606879415
965,965,CHEMBL1859566,True,activo,CCC(CC)N/C(=N\O)c1cccnc1OCC1CCCCC1,319.44900000000024,3.954700000000003,2,4,9.356547323513812
966,966,CHEMBL1859712,True,activo,CCC(C)(C)N/C(=N\O)c1cccnc1Oc1ccc2ccccc2c1,349.4340000000001,4.941100000000003,2,4,9.309803919971486
967,967,CHEMBL1859710,True,activo,O/N=C(\NC1CCCCC1)c1ccccc1Oc1ccccc1,310.397,4.537000000000004,2,3,9.207608310501746
968,968,CHEMBL1858023,True,activo,O/N=C(/c1ccccc1-c1ccccc1)n1ccnc1,263.3,3.2342000000000013,1,4,8.301029995663981
969,969,CHEMBL1858021,True,activo,C[C@@H]1[C@H]2C[C@@H](C[C@H]1N/C(=N\O)c1ccccc1-c1ccccc1)C2(C)C,348.49000000000007,5.149700000000005,2,2,8.301029995663981
970,970,CHEMBL1858227,True,activo,C[C@@H]1[C@@H](N/C(=N\O)c2ccccc2-c2ccccc2)C[C@H]2C[C@@H]1C2(C)C,348.4900000000002,5.149700000000005,2,2,8.301029995663981
971,971,CHEMBL1861352,True,activo,O/N=C(/c1ccccc1-c1ccccc1)N1CCCCCCC1,308.4250000000001,4.755500000000004,1,2,8.301029995663981
972,972,CHEMBL1858782,True,activo,O/N=C(\NCC1CC1)c1ccccc1-c1ccccc1,266.34400000000005,3.4890000000000025,2,2,8.939302159646388
973,973,CHEMBL1858670,True,activo,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NCc2cccs2)cc1,367.4740000000001,4.984400000000004,2,5,9.050609993355089
974,974,CHEMBL1860944,True,activo,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NCC2CCCO2)cc1,355.4380000000002,3.9017000000000017,2,5,9.267606240177033
975,975,CHEMBL1860766,True,activo,CCCCC[C@@H](C)NCc1coc(-c2ccc(Cl)cc2)n1,306.837,5.053400000000005,1,3,9.036212172654444
976,976,CHEMBL1861512,True,activo,CCCCC[C@H](C)NCc1coc(-c2ccc(Cl)cc2)n1,306.837,5.053400000000005,1,3,8.75448733218585
977,977,CHEMBL1859308,True,activo,CC1(C)[C@H]2CC[C@@H](CNCc3ccc(-c4ccccc4)s3)[C@@H]1C2,325.5210000000001,5.577000000000005,1,2,8.991399828238082
978,978,CHEMBL1859923,True,activo,COc1ccccc1Oc1ncccc1C(=N)N,243.266,2.16657,2,4,8.301029995663981
979,979,CHEMBL1859333,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OC(C)C)cc2)n1,330.47200000000004,5.187200000000004,1,4,8.97061622231479
980,980,CHEMBL1858635,True,activo,COc1ccccc1Oc1ncccc1C(=N)NC1CCCCC1,325.4120000000002,4.130170000000002,2,4,8.301029995663981
981,981,CHEMBL1858816,True,activo,CCCCCC(C)NCc1coc(-c2ccc(OCCCC)cc2)n1,344.49900000000014,5.578900000000005,1,4,9.42021640338319
982,982,CHEMBL1862041,True,activo,CCCCCC(C)NCc1coc(-c2ccc(-c3ccccc3)cc2)n1,348.49,6.067000000000006,1,3,9.619788758288394
983,983,CHEMBL1861157,True,activo,COc1cc(C)ccc1Oc1ncccc1C(=N)N,257.293,2.47499,2,4,8.301029995663981
984,984,CHEMBL1862308,True,activo,CCCCCC(C)NCc1coc(-c2ccc(SC(F)(F)F)cc2)n1,372.456,6.011900000000004,1,4,8.950781977329818
985,985,CHEMBL1862561,True,activo,CCCCCC(C)NCc1coc(-c2cccs2)n1,278.421,4.461500000000004,1,4,8.416801226031378
986,986,CHEMBL1861676,True,activo,CCCCCC(C)NCc1coc(-c2cc3ccccc3s2)n1,328.481,5.6147000000000045,1,4,8.866461091629782
987,987,CHEMBL1858992,True,activo,CCCCCC(C)NCc1coc(-c2ccc(F)cc2F)n1,308.372,4.678200000000004,1,3,8.527243550682787
988,988,CHEMBL1858850,True,activo,CCCCCC(C)NCc1coc(-c2ccc(F)c(F)c2)n1,308.372,4.678200000000004,1,3,8.7594507517174
989,989,CHEMBL1861056,True,activo,CCCCCC(C)NCc1coc(-c2cc(F)cc(F)c2)n1,308.372,4.678200000000005,1,3,8.767003889607846
990,990,CHEMBL1858115,True,activo,CCCCCC(C)NCc1coc(-c2cc(F)ccc2F)n1,308.372,4.678200000000004,1,3,8.570247719997592
991,991,CHEMBL1859626,True,activo,CCc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2)cc1,347.41800000000006,4.361900000000003,2,4,8.96657624451305
992,992,CHEMBL1860934,True,activo,Cc1ccc(Oc2ncccc2/C(=N/O)NCc2c(F)cccc2F)cc1,369.371,4.386120000000002,2,4,8.756961951313706
993,993,CHEMBL1859846,True,activo,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NCc2c(F)cccc2F)cc1,397.4250000000001,5.201100000000004,2,4,8.301029995663981
994,994,CHEMBL1858788,True,activo,O/N=C(\NCc1c(F)cccc1F)c1cccnc1Oc1ccc(F)cc1,373.3340000000001,4.216800000000003,2,4,8.661543506395395
995,995,CHEMBL1862532,True,activo,O/N=C(\NCC1CC1)c1cccnc1Oc1ccc(F)cc1,301.321,3.1484000000000014,2,4,8.910094888560602
996,996,CHEMBL1859784,True,activo,O/N=C(\NCC1CC1)c1cccnc1Oc1ccc2ccccc2c1,333.3910000000001,4.162500000000003,2,4,9.207608310501746
997,997,CHEMBL1860962,True,activo,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NC2CCc3ccccc32)cc1,387.4830000000002,5.410200000000004,2,4,9.008773924307503
998,998,CHEMBL1859669,True,activo,O/N=C(\NC1CCc2ccccc21)c1cccnc1Oc1ccc2ccccc2c1,395.46200000000016,5.440000000000004,2,4,8.832682665251824
999,999,CHEMBL1862131,True,activo,O/N=C(\NC1CCCCC1)c1ccccc1Br,297.196,3.5072000000000028,2,2,8.301029995663981
1000,1000,CHEMBL1861138,True,activo,O/N=C(\NC1CCCCC1)c1cccc(Br)c1,297.196,3.5072000000000028,2,2,8.48412615628832
1001,1001,CHEMBL1860007,True,activo,O/N=C(\NC1CCCCC1)c1ccc(Br)cc1,297.196,3.5072000000000028,2,2,8.301029995663981
1002,1002,CHEMBL1860797,True,activo,Cc1cccc(C)c1/C(=N/O)NC1CCCCC1,246.354,3.3615400000000024,2,2,8.301029995663981
1003,1003,CHEMBL1860146,True,activo,N=C(NC1CCCCC1)c1ccccc1-c1ccccc1,278.39900000000006,4.601270000000004,2,1,8.301029995663981
1004,1004,CHEMBL1859193,True,activo,O/N=C(\NC1CCCCC1)c1cccc(-c2ccccc2)c1,294.398,4.411700000000003,2,2,8.585026652029182
1005,1005,CHEMBL1858843,True,activo,O/N=C(\NC1CCCCC1)c1ccc(-c2ccccc2)cc1,294.398,4.411700000000004,2,2,8.301029995663981
1006,1006,CHEMBL1860345,True,activo,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NCc2ccco2)cc1,351.4060000000001,4.515900000000003,2,5,9.017728766960431
1007,1007,CHEMBL1858892,True,activo,CCC(CC)N/C(=N\O)c1ccnc(Oc2ccc(OC)cc2)c1,329.4000000000001,3.7965000000000018,2,5,8.437707135543524
1008,1008,CHEMBL1859915,True,activo,O/N=C(\NCC1CCCCC1)c1ccnc(Oc2ccc(Cl)cc2)c1,359.857,4.833000000000004,2,4,8.400116927926312
1009,1009,CHEMBL1858600,True,activo,O/N=C(\NC1CCCC1)c1ccnc(Oc2ccc(Cl)cc2)c1,331.803,4.195300000000003,2,4,8.301029995663981
1010,1010,CHEMBL1860141,True,activo,Cc1ccc(/C(=N/O)NC2CCCC2)c(Oc2ccc3oc4ccccc4c3c2)n1,401.4660000000001,5.749720000000004,2,5,9.173925197299171
1011,1011,CHEMBL1862098,True,activo,CSc1ccc(Oc2nc(C)ccc2/C(=N/O)NC2CCCC2)cc1C,371.5060000000002,4.880640000000003,2,5,9.017728766960431
1012,1012,CHEMBL1858148,True,activo,Cc1ccc(/C(=N/O)NCC(C)(C)C)c(Oc2ccc3ccccc3c2)n1,363.46100000000007,5.107020000000004,2,4,9.721246399047171
1013,1013,CHEMBL1859901,True,activo,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NCC(C)(C)C)cn2)c1,327.42800000000005,4.262240000000003,2,4,9.113509274827518
1014,1014,CHEMBL1859172,True,activo,O/N=C(\NC1CCC1)c1ccc(Oc2ccc3oc4ccccc4c3c2)nc1,373.4120000000001,5.051200000000003,2,5,8.97469413473523
1015,1015,CHEMBL1861140,True,activo,O/N=C(\NC1CCC1)c1ccc(Oc2c(F)c(F)cc(F)c2F)nc1,355.291,3.7082000000000015,2,4,8.588380294036769
1016,1016,CHEMBL1858197,True,activo,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NC3CCC3)cn2)c1,311.38500000000005,3.768640000000001,2,4,9.229147988357855
1017,1017,CHEMBL1860618,True,activo,O/N=C(\NC1CCC1)c1ccc(Oc2ccc3ccccc3c2)nc1,333.3910000000001,4.305000000000003,2,4,8.301029995663981
1018,1018,CHEMBL1862623,True,activo,Cc1ccc(/C(=N/O)NC2CCCCC2)c(Oc2ccc3ccccc3c2)n1,375.472,5.393620000000005,2,4,9.431798275933003
1019,1019,CHEMBL1859157,True,activo,O/N=C(\NC1CCCCC1)c1ccc(Oc2c(F)c(F)cc(F)c2F)nc1,383.345,4.488400000000003,2,4,8.391473966422806
1020,1020,CHEMBL1859749,True,activo,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NC3CCCCC3)cn2)c1,339.43900000000014,4.548840000000003,2,4,8.96657624451305
1021,1021,CHEMBL1858374,True,activo,O/N=C(\NC1CCCCC1)c1ccc(Oc2ccc3ccccc3c2)nc1,361.4450000000001,5.085200000000004,2,4,8.301029995663981
1022,1022,CHEMBL1860330,True,activo,COCC(C)N/C(=N\O)c1ccc(Oc2ccc3ccccc3c2)nc1,351.40600000000006,3.7874000000000017,2,5,8.301029995663981
1023,1023,CHEMBL1860034,True,activo,Cc1cc(Oc2ccc(/C(=N/O)N3CCCC3C)cn2)cc(C(C)C)c1,353.46600000000007,4.925820000000004,1,4,8.301029995663981
1024,1024,CHEMBL1862705,True,activo,CC1CCCN1/C(=N\O)c1ccc(Oc2ccc3ccccc3c2)nc1,347.41800000000006,4.647200000000003,1,4,8.6345120151091
1025,1025,CHEMBL1860841,True,activo,Cc1cc(C)cc(Oc2ccc(/C(=N/O)NC3CCC(C)CC3)cn2)c1,353.4660000000001,4.794840000000003,2,4,8.53313237964589
1026,1026,CHEMBL1861303,True,activo,CC(C)COc1ncccc1/C(=N/O)NC1CCCC1,277.36800000000005,2.7844000000000007,2,4,9.017728766960431
1027,1027,CHEMBL1860717,True,activo,Cc1cc(C)cc(CN/C(=N\O)c2cccnc2OCc2ccccc2F)c1,379.4350000000001,4.342140000000003,2,4,8.707743928643524
1028,1028,CHEMBL1858677,True,activo,CN(/C(=N\O)c1cccnc1OCc1cccc(F)c1)c1ccccc1,351.38100000000003,4.071900000000003,1,4,8.962573502059376
1029,1029,CHEMBL1862669,True,activo,CN(/C(=N\O)c1cccnc1OCc1ccccc1F)c1ccccc1,351.38100000000003,4.071900000000003,1,4,8.97469413473523
1030,1030,CHEMBL1859609,True,activo,C[C@H]1C(NCc2coc(-c3ccc(Cl)cc3)n2)C[C@@H]2C[C@H]1C2(C)C,344.8860000000002,5.155300000000005,1,3,9.045757490560677
1031,1031,CHEMBL1860491,True,activo,CC1(C)[C@H]2CC[C@@H](CNCc3coc(-c4ccc(Cl)cc4)n3)[C@@H]1C2,344.886,5.156900000000005,1,3,9.096910013008056
1032,1032,CHEMBL1861713,True,activo,Clc1ccc(-c2nc(CNC3CC4CCC3C4)co2)cc1,302.805,4.273200000000003,1,3,8.55129368009492
1033,1033,CHEMBL1861370,True,activo,CC1CC(NCc2coc(-c3ccc(Cl)cc3)n2)CC(C)(C)C1,332.87500000000017,5.299400000000005,1,3,8.928117992693874
1034,1034,CHEMBL1859027,True,activo,Clc1ccc(-c2nc(CN[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)co2)cc1,342.8700000000001,5.0534000000000034,1,3,8.301029995663981
1035,1035,CHEMBL1858516,True,activo,Clc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,342.8700000000001,4.909300000000004,1,3,8.744727494896694
1036,1036,CHEMBL1859467,True,activo,Clc1ccc(-c2nc(CNC3CCCC3)co2)cc1,276.76699999999994,4.027200000000002,1,3,8.320572103387882
1037,1037,CHEMBL1861071,True,activo,Clc1ccc(-c2nc(CNC3CCCCC3)co2)cc1,290.794,4.417300000000003,1,3,8.730487055782083
1038,1038,CHEMBL1860461,True,activo,Clc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,304.821,4.807400000000003,1,3,8.896196279044043
1039,1039,CHEMBL1857943,True,activo,Clc1ccc(-c2nc(CNc3ccccc3)co2)cc1,284.74600000000004,4.607100000000003,1,3,8.301029995663981
1040,1040,CHEMBL1859209,True,activo,CN(Cc1coc(-c2ccc(Cl)cc2)n1)C1CCCCC1,304.82100000000014,4.759500000000004,0,3,8.568636235841012
1041,1041,CHEMBL1857858,True,activo,CCCC(CCC)NCc1coc(-c2ccc(Cl)cc2)n1,306.83700000000005,5.053400000000005,1,3,8.681936665037238
1042,1042,CHEMBL1861550,True,activo,CCN(CC)Cc1coc(-c2ccc(Cl)cc2)n1,264.756,3.836800000000003,0,3,8.301029995663981
1043,1043,CHEMBL1859848,True,activo,Clc1ccc(-c2nc(CN3CCCCC3)co2)cc1,276.76699999999994,3.9809000000000023,0,3,8.301029995663981
1044,1044,CHEMBL1862269,True,activo,C[C@@H](NCc1coc(-c2ccc(Cl)cc2)n1)C1CCCCC1,318.84800000000024,5.053400000000004,1,3,8.7594507517174
1045,1045,CHEMBL1857865,True,activo,C[C@H](NCc1coc(-c2ccc(Cl)cc2)n1)C1CCCCC1,318.84800000000024,5.053400000000004,1,3,8.640164517660113
1046,1046,CHEMBL1861308,True,activo,O/N=C(\NC1CCCCC1)c1ccccc1F,236.29,2.8838000000000017,2,2,8.406713932979542
1047,1047,CHEMBL1861959,True,activo,CCc1ccc(/C(=N/O)NC2CCCCC2)cc1,246.35399999999996,3.307100000000002,2,2,9.008773924307503
1048,1048,CHEMBL1862608,True,activo,CCCCc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,364.5330000000001,5.598500000000006,1,3,9.431798275933003
1049,1049,CHEMBL1861940,True,activo,CCCCc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,354.53800000000007,5.988600000000006,1,3,9.318758762624412
1050,1050,CHEMBL1860800,True,activo,CCCCc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,366.5490000000001,5.844500000000006,1,3,9.244125144327509
1051,1051,CHEMBL1859878,True,activo,Brc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,387.3210000000002,5.018400000000004,1,3,8.645891560852599
1052,1052,CHEMBL1860182,True,activo,CC1CC(NCc2coc(-c3ccc(Br)cc3)n2)CC(C)(C)C1,377.32600000000014,5.4085000000000045,1,3,9.267606240177033
1053,1053,CHEMBL1859173,True,activo,C[C@@H]1[C@H]2C[C@@H](C[C@H]1NCc1coc(-c3ccc(Br)cc3)n1)C2(C)C,389.3370000000001,5.264400000000005,1,3,9.3767507096021
1054,1054,CHEMBL1858881,True,activo,Clc1ccsc1-c1nc(CNC2[C@H]3C[C@@H]4C[C@@H](C[C@H]2C4)C3)co1,348.8990000000001,4.970800000000004,1,4,8.301029995663981
1055,1055,CHEMBL1862169,True,activo,CC1CC(NCc2coc(-c3sccc3Cl)n2)CC(C)(C)C1,338.90400000000017,5.360900000000004,1,4,8.301029995663981
1056,1056,CHEMBL1858314,True,activo,C[C@@H]1[C@H]2C[C@@H](C[C@H]1NCc1coc(-c3sccc3Cl)n1)C2(C)C,350.9150000000001,5.2168000000000045,1,4,8.301029995663981
1057,1057,CHEMBL1861328,True,activo,CCc1ccccc1/C(=N\O)NC1CCCCC1,246.35399999999996,3.307100000000002,2,2,8.446116973356126
1058,1058,CHEMBL1858239,True,activo,O/N=C(/NC1CCCCC1)c1cccc2ccccc12,268.36,3.897900000000004,2,2,8.402304814074487
1059,1059,CHEMBL1859163,True,activo,O/N=C(/NC1CCCCC1)c1ccc2ccccc2c1,268.36,3.8979000000000026,2,2,8.301029995663981
1060,1060,CHEMBL1859634,True,activo,O/N=C(\NC1CCCCC1)C1CCCCC1,224.34799999999996,3.2767000000000017,2,2,8.301029995663981
